special;command_block;e30=
grief;skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntDdXN0b21OYW1lVmlzaWJsZTowYixGdXNlOjAsR2xvd2luZzoxYixIYXNWaXN1YWxGaXJlOjBiLE5vR3Jhdml0eToxYixTaWxlbnQ6MWIsaWQ6Im1pbmVjcmFmdDp0bnQifSxIaWRlRmxhZ3M6NjMsUmVwYWlyQ29zdDoxLGRpc3BsYXk6e0xvcmU6Wyd7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJncmF5IiwidGV4dCI6Ikluc3RhbnRseSBleHBsb2RpbmcgdG50In1dLCJ0ZXh0IjoiIn0nXSxOYW1lOid7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJkYXJrX2dyYXkiLCJ0ZXh0IjoiVG50IFNwYXduIGVnZyJ9XSwidGV4dCI6IiJ9J319
grief;skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6cHJvdGVjdGlvbiIsbHZsOjFzfV0sRW50aXR5VGFnOntEdXJhdGlvbjoxOTk5OTk5OTgwLEVmZmVjdHM6W3tBbXBsaWZpZXI6MTI1YixEdXJhdGlvbjoyMDAwLElkOjZifV0sUGFydGljbGU6ImJhcnJpZXIiLFJhZGl1czoxLjBmLFJhZGl1c1BlclRpY2s6MC4wM2YsUmVhcHBsaWNhdGlvbkRlbGF5OjAsaWQ6Im1pbmVjcmFmdDphcmVhX2VmZmVjdF9jbG91ZCJ9LEhpZGVGbGFnczo2MyxkaXNwbGF5OntMb3JlOlsneyJleHRyYSI6W3siYm9sZCI6ZmFsc2UsIml0YWxpYyI6ZmFsc2UsInVuZGVybGluZWQiOmZhbHNlLCJzdHJpa2V0aHJvdWdoIjpmYWxzZSwib2JmdXNjYXRlZCI6ZmFsc2UsImNvbG9yIjoiZ3JheSIsInRleHQiOiJTdW1tb25zIGEgZ3Jvd3RoIn1dLCJ0ZXh0IjoiIn0nXSxOYW1lOid7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJkYXJrX2dyYXkiLCJ0ZXh0IjoiUGxhZ3VlIn1dLCJ0ZXh0IjoiIn0nfX0=
grief;skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6cHJvdGVjdGlvbiIsbHZsOjFzfV0sRW50aXR5VGFnOntEdXJhdGlvbjo5OTk5LEVmZmVjdHM6W3tBbXBsaWZpZXI6MTI1YixEdXJhdGlvbjoyMDAwLElkOjZifV0sUGFydGljbGU6ImJhcnJpZXIiLFJhZGl1czoxLjBmLFJhZGl1c09uVXNlOjAuMGYsUmFkaXVzUGVyVGljazowLjI1ZixpZDoibWluZWNyYWZ0OmFyZWFfZWZmZWN0X2Nsb3VkIn0sSGlkZUZsYWdzOjYzLGRpc3BsYXk6e0xvcmU6Wyd7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJncmF5IiwidGV4dCI6IlN1bW1vbnMgYSBmYXN0ZXIgcGxhZ3VlIn1dLCJ0ZXh0IjoiIn0nXSxOYW1lOid7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJkYXJrX2dyYXkiLCJ0ZXh0IjoiRmFzdCBQbGFndWUifV0sInRleHQiOiIifSd9fQ==
grief;skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6ZWZmaWNpZW5jeSIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25Qb3dlcjoxMDAsRmlyZTowLEl0ZW06e0NvdW50OjFiLGlkOiJtaW5lY3JhZnQ6dG50In0sZGlyZWN0aW9uOlswLjBkLDAuMGQsMC4wZF0saWQ6Im1pbmVjcmFmdDpmaXJlYmFsbCIscG93ZXI6WzAuMGQsMC4wZCwwLjBkXX0sSGlkZUZsYWdzOjYzLGRpc3BsYXk6e05hbWU6J3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImRhcmtfZ3JheSIsInRleHQiOiJQdW5jaGFibGUgRmlyZWJhbGwifV0sInRleHQiOiIifSd9fQ==
grief;skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6c2hhcnBuZXNzIixsdmw6MXN9XSxFbnRpdHlUYWc6e0Fic29ycHRpb25BbW91bnQ6SW5maW5pdHlmLEFjdGl2ZUVmZmVjdHM6W3tBbXBsaWZpZXI6MTViLER1cmF0aW9uOjE5OTk5OTgwLElkOjFiLFNob3dQYXJ0aWNsZXM6MGJ9LHtBbXBsaWZpZXI6IjI1NWIiLER1cmF0aW9uOjE5OTk5OTk4MCxJZDo1YixTaG93UGFydGljbGVzOjBifSx7QW1wbGlmaWVyOiIyNTViIixEdXJhdGlvbjoxNzk5OTgwLElkOjEwYixTaG93UGFydGljbGVzOjBifSx7QW1wbGlmaWVyOjViLER1cmF0aW9uOjE5OTk4MCxJZDoxMWIsU2hvd1BhcnRpY2xlczowYn1dLEFybW9ySXRlbXM6W3tDb3VudDoxYixpZDoibWluZWNyYWZ0Om5ldGhlcml0ZV9ibG9jayJ9LHtDb3VudDoxYixpZDoibWluZWNyYWZ0Om5ldGhlcml0ZV9ibG9jayJ9LHtDb3VudDoxYixpZDoibWluZWNyYWZ0Om5ldGhlcml0ZV9ibG9jayJ9LHtDb3VudDoxYixpZDoibWluZWNyYWZ0Om5ldGhlcml0ZV9ibG9jayJ9XSxBdHRhY2tUaWNrOjAsQXR0cmlidXRlczpbe0Jhc2U6MjAwLE5hbWU6ImdlbmVyaWMubWF4X2hlYWx0aCJ9LHtCYXNlOjk5OTksTmFtZToiZ2VuZXJpYy5rbm9ja2JhY2tfcmVzaXN0YW5jZSJ9LHtCYXNlOjUwLE5hbWU6ImdlbmVyaWMubW92ZW1lbnRfc3BlZWQifSx7QmFzZTo5OTk5OTksTmFtZToiZ2VuZXJpYy5hdHRhY2tfZGFtYWdlIn0se0Jhc2U6MjAsTmFtZToiZ2VuZXJpYy5hcm1vciJ9LHtCYXNlOjk5OTksTmFtZToiZ2VuZXJpYy5hcm1vcl90b3VnaG5lc3MifSx7QmFzZTo3MDAsTmFtZToiZ2VuZXJpYy5hdHRhY2tfa25vY2tiYWNrIn1dLENhbkpvaW5SYWlkOjBiLEN1c3RvbU5hbWU6J1t7InRleHQiOiJ8fCIsImNvbG9yIjoiZGFya19ncmF5IiwiaXRhbGljIjpmYWxzZSwib2JmdXNjYXRlZCI6dHJ1ZX0seyJ0ZXh0IjoiVEhFIFNFV0VSIFBJRyIsImNvbG9yIjoiZ3JheSIsIml0YWxpYyI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlfSx7InRleHQiOiJ8fCIsImNvbG9yIjoiZGFya19ncmF5IiwiaXRhbGljIjpmYWxzZSwib2JmdXNjYXRlZCI6dHJ1ZX1dJyxHbG93aW5nOjFiLEhhc1JhaWRHb2FsOjBiLEhlYWx0aDoyMDAuMGYsSW52dWxuZXJhYmxlOjFiLFBhdHJvbExlYWRlcjowYixQYXRyb2xsaW5nOjBiLFJvYXJUaWNrOjAsU3R1blRpY2s6MCxpZDoibWluZWNyYWZ0OnJhdmFnZXIifSxIaWRlRmxhZ3M6NjMsVW5icmVha2FibGU6MWIsZGlzcGxheTp7TG9yZTpbJ3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImdyYXkiLCJ0ZXh0IjoiVGhlIFNld2VyIFBpZyJ9XSwidGV4dCI6IiJ9J10sTmFtZToneyJleHRyYSI6W3siYm9sZCI6ZmFsc2UsIml0YWxpYyI6ZmFsc2UsInVuZGVybGluZWQiOmZhbHNlLCJzdHJpa2V0aHJvdWdoIjpmYWxzZSwib2JmdXNjYXRlZCI6ZmFsc2UsImNvbG9yIjoiZGFya19ncmF5IiwidGV4dCI6IlRoZSBTZXdlciBQaWcifV0sInRleHQiOiIifSd9fQ==
grief;wither_skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25SYWRpdXM6MjViLEZ1c2U6MCxpZDoibWluZWNyYWZ0OmNyZWVwZXIiLGlnbml0ZWQ6MWIscG93ZXJlZDoxYn0sSGlkZUZsYWdzOjYzLGRpc3BsYXk6e05hbWU6J3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImRhcmtfZ3JheSIsInRleHQiOiJOdWtlIFtTbWFsbF0ifV0sInRleHQiOiIifSd9fQ==
grief;wither_skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25SYWRpdXM6MTViLEZ1c2U6MCxpZDoibWluZWNyYWZ0OmNyZWVwZXIiLGlnbml0ZWQ6MWIscG93ZXJlZDoxYn0sSGlkZUZsYWdzOjYzLGRpc3BsYXk6e05hbWU6J3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImRhcmtfZ3JheSIsInRleHQiOiJOdWtlIFtUaW55XSJ9XSwidGV4dCI6IiJ9J319
grief;wither_skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25Qb3dlcjo1MCxkaXJlY3Rpb246WzAuMGQsLTEuMGQsMC4wZF0saWQ6Im1pbmVjcmFmdDpmaXJlYmFsbCIscG93ZXI6WzAuMGQsLTEuMGQsMC4wZF19LEhpZGVGbGFnczo2MyxkaXNwbGF5OntOYW1lOid7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJkYXJrX2dyYXkiLCJ0ZXh0IjoiRmlyZWJhbGwgW05vcm1hbF0ifV0sInRleHQiOiIifSd9fQ==
grief;wither_skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25Qb3dlcjoxMDAsZGlyZWN0aW9uOlswLjBkLC0xLjBkLDAuMGRdLGlkOiJtaW5lY3JhZnQ6ZmlyZWJhbGwiLHBvd2VyOlswLjBkLC0xLjBkLDAuMGRdfSxIaWRlRmxhZ3M6NjMsZGlzcGxheTp7TmFtZToneyJleHRyYSI6W3siYm9sZCI6ZmFsc2UsIml0YWxpYyI6ZmFsc2UsInVuZGVybGluZWQiOmZhbHNlLCJzdHJpa2V0aHJvdWdoIjpmYWxzZSwib2JmdXNjYXRlZCI6ZmFsc2UsImNvbG9yIjoiZGFya19ncmF5IiwidGV4dCI6IkZpcmViYWxsIFtMYXJnZV0ifV0sInRleHQiOiIifSd9fQ==
grief;wither_skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25Qb3dlcjoyMDAsZGlyZWN0aW9uOlswLjBkLC0xLjBkLDAuMGRdLGlkOiJtaW5lY3JhZnQ6ZmlyZWJhbGwiLHBvd2VyOlswLjBkLC0xLjBkLDAuMGRdfSxIaWRlRmxhZ3M6NjMsZGlzcGxheTp7TmFtZToneyJ0ZXh0IjoiRmlyZWJhbGwgW0h1Z2VdIiwiY29sb3IiOiJkYXJrX2dyYXkiLCJpdGFsaWMiOmZhbHNlfSd9fQ==
grief;splash_potion;e0N1c3RvbVBvdGlvbkNvbG9yOjE2NDQ4MjUsQ3VzdG9tUG90aW9uRWZmZWN0czpbe0FtYmllbnQ6MGIsQW1wbGlmaWVyOjEyNmIsRHVyYXRpb246MTk5OTk5OTgwLElkOjI1YixTaG93SWNvbjoxYixTaG93UGFydGljbGVzOjFifV0sRGFtYWdlOjEsSGlkZUZsYWdzOjYzLFBvdGlvbjoibWluZWNyYWZ0OmVtcHR5IixkaXNwbGF5OntMb3JlOlsneyJleHRyYSI6W3siYm9sZCI6ZmFsc2UsIml0YWxpYyI6ZmFsc2UsInVuZGVybGluZWQiOmZhbHNlLCJzdHJpa2V0aHJvdWdoIjpmYWxzZSwib2JmdXNjYXRlZCI6ZmFsc2UsImNvbG9yIjoiZ3JheSIsInRleHQiOiJSb2NrZXRzIHRoZSBWaWN0aW0ifV0sInRleHQiOiIifSddLE5hbWU6J3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImRhcmtfZ3JheSIsInRleHQiOiJMZXZpdGF0aW9uIFBvdGlvbiJ9XSwidGV4dCI6IiJ9J319
grief;chest;e0Jsb2NrRW50aXR5VGFnOntJdGVtczpbe0NvdW50OjFiLFNsb3Q6MTNiLGlkOiJtaW5lY3JhZnQ6cG90aW9uIix0YWc6e0N1c3RvbVBvdGlvbkNvbG9yOjE0NDc0NDYsQ3VzdG9tUG90aW9uRWZmZWN0czpbe0FtcGxpZmllcjoxYixEdXJhdGlvbjoxOTk5ODAsSWQ6MTRiLFNob3dQYXJ0aWNsZXM6MGJ9XSxIaWRlRmxhZ3M6NjMsZGlzcGxheTp7TG9yZTpbJ3sidGV4dCI6IkludmlzaWJpbGl0eSIsImNvbG9yIjoiZ3JheSIsIml0YWxpYyI6ZmFsc2V9J10sTmFtZToneyJ0ZXh0IjoiVmFuaXNoIiwiY29sb3IiOiJkYXJrX2dyYXkiLCJpdGFsaWMiOmZhbHNlfSd9fX1dLGlkOiJtaW5lY3JhZnQ6Y2hlc3QifSxFbmNoYW50bWVudHM6W3tpZDoibWluZWNyYWZ0OnByb3RlY3Rpb24iLGx2bDoxc31dLEhpZGVGbGFnczo2MyxkaXNwbGF5OntMb3JlOlsneyJleHRyYSI6W3siYm9sZCI6ZmFsc2UsIml0YWxpYyI6ZmFsc2UsInVuZGVybGluZWQiOmZhbHNlLCJzdHJpa2V0aHJvdWdoIjpmYWxzZSwib2JmdXNjYXRlZCI6ZmFsc2UsImNvbG9yIjoiZ3JheSIsInRleHQiOiJTaGlmdCBjbGljayB0aGUgcG90aW9uIGFuZCBkcmluayJ9XSwidGV4dCI6IiJ9JywneyJleHRyYSI6W3siYm9sZCI6ZmFsc2UsIml0YWxpYyI6ZmFsc2UsInVuZGVybGluZWQiOmZhbHNlLCJzdHJpa2V0aHJvdWdoIjpmYWxzZSwib2JmdXNjYXRlZCI6ZmFsc2UsImNvbG9yIjoiZ3JheSIsInRleHQiOiJGb3IgcGFydGljbGUgZnJlZSBpbnZpc2liaWxpdHkifV0sInRleHQiOiIifSddLE5hbWU6J3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImRhcmtfZ3JheSIsInRleHQiOiJWcG90IENoZXN0In1dLCJ0ZXh0IjoiIn0nfX0=
grief;splash_potion;e0N1c3RvbVBvdGlvbkNvbG9yOjE2NDQ4MjUsQ3VzdG9tUG90aW9uRWZmZWN0czpbe0FtYmllbnQ6MGIsQW1wbGlmaWVyOjEyNWIsRHVyYXRpb246MjAwLElkOjZiLFNob3dJY29uOjFiLFNob3dQYXJ0aWNsZXM6MWJ9XSxEYW1hZ2U6MSxIaWRlRmxhZ3M6NjMsUG90aW9uOiJtaW5lY3JhZnQ6ZW1wdHkiLGRpc3BsYXk6e0xvcmU6Wyd7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJncmF5IiwidGV4dCI6Ikluc3RhbnRseSBLaWxscyB0aGUgVmljdGltIn1dLCJ0ZXh0IjoiIn0nXSxOYW1lOid7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJkYXJrX2dyYXkiLCJ0ZXh0IjoiS2lsbCBQb3Rpb24ifV0sInRleHQiOiIifSd9fQ==
grief;wither_skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25SYWRpdXM6IjEyN2IiLEZ1c2U6MCxpZDoibWluZWNyYWZ0OmNyZWVwZXIiLGlnbml0ZWQ6MWIscG93ZXJlZDoxYn0sSGlkZUZsYWdzOjYzLGRpc3BsYXk6e05hbWU6J3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImRhcmtfZ3JheSIsInRleHQiOiJOdWtlIFtIdWdlXSJ9XSwidGV4dCI6IiJ9J319
grief;wither_skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25SYWRpdXM6MTAwYixGdXNlOjAsaWQ6Im1pbmVjcmFmdDpjcmVlcGVyIixpZ25pdGVkOjFiLHBvd2VyZWQ6MWJ9LEhpZGVGbGFnczo2MyxkaXNwbGF5OntOYW1lOid7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJkYXJrX2dyYXkiLCJ0ZXh0IjoiTnVrZSBbTGFyZ2VdIn1dLCJ0ZXh0IjoiIn0nfX0=
grief;wither_skeleton_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntFeHBsb3Npb25SYWRpdXM6NTBiLEZ1c2U6MCxpZDoibWluZWNyYWZ0OmNyZWVwZXIiLGlnbml0ZWQ6MWIscG93ZXJlZDoxYn0sSGlkZUZsYWdzOjYzLGRpc3BsYXk6e05hbWU6J3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImRhcmtfZ3JheSIsInRleHQiOiJOdWtlIFtOb3JtYWxdIn1dLCJ0ZXh0IjoiIn0nfX0=
grief;enderman_spawn_egg;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntDdXN0b21OYW1lOid7InRleHQiOiJzaCRkZXNjIiwiY29sb3IiOiJyZWQifScsSW52dWw6ODgyLEludnVsbmVyYWJsZToxYixOb0FJOjFiLFNpbGVudDoxYixpZDoibWluZWNyYWZ0OndpdGhlciJ9LEhpZGVGbGFnczoxMjcsZGlzcGxheTp7TG9yZTpbJ3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImdyYXkiLCJ0ZXh0IjoiQSBjdXN0b20gYm9zc2JhciJ9XSwidGV4dCI6IiJ9J10sTmFtZToneyJleHRyYSI6W3siYm9sZCI6ZmFsc2UsIml0YWxpYyI6ZmFsc2UsInVuZGVybGluZWQiOmZhbHNlLCJzdHJpa2V0aHJvdWdoIjpmYWxzZSwib2JmdXNjYXRlZCI6ZmFsc2UsImNvbG9yIjoiZGFya19ncmF5IiwidGV4dCI6IkJvc3NiYXIifV0sInRleHQiOiIifSd9LGlzUnVuOjFiLHByb21wdDoiRW50ZXIgQSBOYW1lIEZvciBUaGUgQm9zc2JhciJ9
grief;armor_stand;e0VuY2hhbnRtZW50czpbe2lkOiJtaW5lY3JhZnQ6dW5icmVha2luZyIsbHZsOjFzfV0sRW50aXR5VGFnOntDdXN0b21OYW1lOid7InRleHQiOiJzaCRkZXNjIiwiY29sb3IiOiJyZWQifScsQ3VzdG9tTmFtZVZpc2libGU6MWIsSW52aXNpYmxlOjFiLEludnVsbmVyYWJsZToxYixOb0dyYXZpdHk6MWJ9LEhpZGVGbGFnczoxMjcsZGlzcGxheTp7TG9yZTpbJ3siZXh0cmEiOlt7ImJvbGQiOmZhbHNlLCJpdGFsaWMiOmZhbHNlLCJ1bmRlcmxpbmVkIjpmYWxzZSwic3RyaWtldGhyb3VnaCI6ZmFsc2UsIm9iZnVzY2F0ZWQiOmZhbHNlLCJjb2xvciI6ImdyYXkiLCJ0ZXh0IjoiY3VzdG9tIGhvbG9ncmFtIn1dLCJ0ZXh0IjoiIn0nXSxOYW1lOid7ImV4dHJhIjpbeyJib2xkIjpmYWxzZSwiaXRhbGljIjpmYWxzZSwidW5kZXJsaW5lZCI6ZmFsc2UsInN0cmlrZXRocm91Z2giOmZhbHNlLCJvYmZ1c2NhdGVkIjpmYWxzZSwiY29sb3IiOiJkYXJrX2dyYXkiLCJ0ZXh0IjoiSG9sb2dyYW0ifV0sInRleHQiOiIifSd9LGlzUnVuOjFiLHByb21wdDoiRW50ZXIgQSBOYW1lIEZvciBUaGUgSG9sb2dyYW0ifQ==
